Date,Open,High,Low,Close,Adj Close,Volume,daily_return,log_return,SMA_short,SMA_long,EMA_short,EMA_long,volatility,ATR,RSI,MACD,bollinger_h,bollinger_l,momentum,ROC,Day_of_week,Month,Quarter,lagged_return,lagged_close,volume_change,volume_sma,price_to_sma,high_low_range
2016-10-21,13.24,13.438,13.160667,13.339333,13.339333,44151000,0.0049723758154791575,0.00496005438250441,13.300799999999999,13.826839979999999,13.347868125788395,13.777557403617633,0.02099800692795246,0.33890457142857155,46.573396030856266,-0.150647923187595,14.175700255786905,12.838299744213097,0.4086660000000002,3.1604402154969957,4,10,4,-0.021910050552415794,13.273333,-0.4197796132389757,54304950.0,1.0028970437868399,0.2773330000000005
2016-10-24,13.4,13.596667,13.35,13.517333,13.517333,41274000,0.013343995535608943,0.013255748604806135,13.312866600000001,13.7963733,13.378679921099595,13.767352525044393,0.021172861239502516,0.3350950714285717,49.79956841036196,-0.12749091453335382,14.12593470219786,12.846531897802137,0.24400000000000155,1.8382722711771216,0,10,4,0.0049723758154791575,13.339333,-0.06516273697085007,54572850.0,1.0153585554594229,0.2466670000000004
2016-10-25,13.526667,13.646,13.413333,13.489333,13.489333,36675000,-0.0020714145312541454,-0.0020735628775908504,13.327799899999999,13.765373299999998,13.398798662717851,13.756449798572064,0.020920670363773475,0.327761785714286,49.295304065447425,-0.11012868935372389,14.10529550789055,12.84403769210945,-0.08133400000000002,-0.599336790151872,1,10,4,0.013343995535608943,13.517333,-0.11142607937200177,53876700.0,1.0121200123960445,0.23266700000000107
2016-10-26,13.4,13.546,13.34,13.482667,13.482667,84492000,-0.0004941682439006945,-0.0004942903852679152,13.3326666,13.73687998,13.414047451314605,13.745713218235904,0.020909808506692426,0.32342842857142884,49.16765895764328,-0.09580253926308835,14.07903176808964,12.84343483191036,0.20933400000000013,1.5771019984204493,2,10,4,-0.0020714145312541454,13.489333,1.303803680981595,56535000.0,1.0112505925858821,0.20599999999999952
2016-10-27,14.089333,14.246667,13.443333,13.600667,13.600667,196405500,0.008751977631725305,0.008713901077646538,13.357800000000001,13.71123998,13.447978278348312,13.740025131246261,0.020060966177695375,0.3545237142857145,51.55885092187258,-0.07407347535431974,14.091747553223318,12.852785746776682,0.26133399999999973,1.9591234434285454,3,10,4,-0.0004941682439006945,13.482667,1.3245455191024003,64310025.0,1.0181816616508705,0.8033339999999995
2016-10-28,13.6,13.688,13.322,13.331333,13.331333,64201500,-0.019802999367604435,-0.020001706466079246,13.3808666,13.6798533,13.426770045921346,13.723997988844447,0.020223024447096963,0.3593332857142861,46.21503516448891,-0.07769047114825867,14.078112257932466,12.839354342067535,-0.18599999999999994,-1.376011081475914,4,10,4,0.008751977631725305,13.600667,-0.6731176061770164,65580375.0,0.9962981769805553,0.36600000000000144
2016-10-31,13.499333,13.499333,13.054,13.182,13.182,70384500,-0.011201655528370713,-0.011264866560422523,13.405999900000001,13.6434933,13.382266401208373,13.702743165752509,0.016831785068566134,0.37261900000000037,43.521624144465214,-0.09155154225577888,13.918767420299115,12.892232479700887,-0.30733299999999986,-2.2783409676371713,0,10,4,-0.019802999367604435,13.331333,0.09630616107100298,64599675.0,0.9832910710375284,0.44533299999999976
2016-11-01,13.202667,13.233333,12.540667,12.719333,12.719333,105900000,-0.03509839174632068,-0.0357291432003434,13.3505999,13.600639959999999,13.261733055534123,13.664178061213194,0.018191630173975314,0.405618928571429,36.43641871365462,-0.13827594221459627,13.830633945896462,12.84289925410354,-0.7633339999999986,-5.661594994521479,1,11,4,-0.011201655528370713,13.182,0.5045926304797221,67238550.0,0.9527162146474032,0.6926660000000009
2016-11-02,12.67,12.846667,12.500667,12.534667,12.534667,63801000,-0.014518528605234282,-0.014624953789074675,13.2469999,13.55154664,13.129539227255192,13.61988350979307,0.01820675233725102,0.4119999285714289,34.05348471211407,-0.18803877474968722,13.808227763434799,12.7290388365652,-1.065999999999999,-7.837850893636311,2,11,4,-0.03509839174632068,12.719333,-0.39753541076487253,69020475.0,0.9462268509566457,0.3460000000000001
2016-11-03,12.6,12.764667,12.469333,12.494667,12.494667,39795000,-0.0031911497928106547,-0.00319625236959365,13.169133300000002,13.50461332,13.014107913208793,13.575757372154126,0.016701467805263243,0.4086666428571431,33.541779126870395,-0.22807474012903306,13.855283757929476,12.591449542070523,-0.836666000000001,-6.275936547380523,3,11,4,-0.014518528605234282,12.534667,-0.37626369492641176,67482675.0,0.9487843061016018,0.29533399999999865
2016-11-04,12.6,12.897333,12.397333,12.704,12.704,77190000,0.016753787836042422,0.01661499123326352,13.105599999999999,13.46407998,12.957724656261739,13.54157080854024,0.01668326180619618,0.41395235714285733,38.73055523250022,-0.24014387835924467,13.873235848328314,12.533164151671688,-0.47799999999999976,-3.626156880594744,4,11,4,-0.0031911497928106547,12.494667,0.9396909159442142,68722425.0,0.9693566109144184,0.5
2016-11-07,12.906,12.952667,12.67,12.880667,12.880667,58051500,0.01390640743073046,0.013810600544879533,13.0419334,13.42837332,12.943714173305057,13.515653012126897,0.016169709907625476,0.4045714285714288,42.790209054216454,-0.2327699794984781,13.85534180373026,12.49945819626974,0.1613340000000001,1.2684155686465637,0,11,4,0.016753787836042422,12.704,-0.24794014768752426,69137775.0,0.9876347781380329,0.282667
2016-11-08,12.919333,13.166,12.750667,12.996,12.996,49014000,0.008953961778532138,0.008914112757194427,12.9926001,13.40135998,12.95322068724959,13.495274462631725,0.01633493223688993,0.39328571428571457,45.33659694272524,-0.21513970569590235,13.83822298577927,12.48217701422073,0.46133299999999977,3.680456768416751,1,11,4,0.01390640743073046,12.880667,-0.15568073176403707,69842175.0,1.000261679723368,0.4153330000000004
2016-11-09,12.458667,12.8,12.263333,12.670667,12.670667,122596500,-0.02503331794398278,-0.02535198081841327,12.9114001,13.372986659999999,12.901847289567845,13.46293691507754,0.01704442109158764,0.40328578571428597,39.93669872727311,-0.22482756860618025,13.819760818410083,12.424305881589918,0.17600000000000016,1.4086009655159382,2,11,4,0.008953961778532138,12.996,1.501254743542661,74493975.0,0.9813549965042133,0.5366670000000013
2016-11-10,12.736667,12.774,12.028,12.356667,12.356667,101254500,-0.02478164724872023,-0.02509388151791842,12.7870001,13.337439999999999,12.802723600555508,13.419553781152931,0.017732281077681468,0.43676200000000015,35.53717404535335,-0.2549040701044767,13.836464095785965,12.308336004214032,-0.3473330000000008,-2.7340443954659954,3,11,4,-0.02503331794398278,12.670667,-0.1740832731766404,77685750.0,0.9663460470294357,0.7459999999999987
2016-11-11,12.282667,12.592,12.2,12.570667,12.570667,59827500,0.017318585990866442,0.017170328571901768,12.710933500000001,13.321159999999999,12.760531491363597,13.38626410346066,0.017960524325165036,0.44714292857142873,40.35936766847775,-0.25849216592104085,13.840363562480476,12.251436537519524,-0.3100000000000005,-2.4067076650611363,4,11,4,-0.02478164724872023,12.356667,-0.4091373716723701,77474700.0,0.9889648938844656,0.39200000000000124
2016-11-14,12.533333,12.55,11.879333,12.096667,12.096667,98283000,-0.037706829717150225,-0.03843612392975443,12.602400200000002,13.29938668,12.639828856570215,13.33569166803083,0.01954408119974531,0.478428642857143,34.24822260022401,-0.2961695382454579,13.899615963496522,12.108784136503477,-0.8993330000000004,-6.920075407817794,0,11,4,0.017318585990866442,12.570667,0.642772972295349,78973275.0,0.9598700888740225,0.6706669999999999
2016-11-15,12.185333,12.428667,12.136667,12.251333,12.251333,58530000,0.012785835966221182,0.012704787284530289,12.5556002,13.27397334,12.569193246284723,13.293167798696286,0.018670249603473455,0.48457150000000027,37.570016300051854,-0.3099756671236147,13.896604193172042,12.009595906827958,-0.4193339999999992,-3.3094863908900707,1,11,4,-0.037706829717150225,12.096667,-0.4044748328805592,77639400.0,0.975766415372162,0.2920000000000016
2016-11-16,12.176667,12.315333,12.080667,12.262,12.262,51516000,0.000870680765921561,0.0008703019432965899,12.5283335,13.25026668,12.513339928778409,13.252729845806236,0.017672159606453294,0.44395235714285747,37.803396470999644,-0.3164090197532392,13.832293633391936,11.943039766608065,-0.09466699999999939,-0.7661208317744528,2,11,4,0.012785835966221182,12.251333,-0.11983598154792419,74971800.0,0.9787415062027204,0.2346660000000007
2016-11-17,12.232667,12.632667,12.140667,12.577333,12.577333,73306500,0.02571627793182185,0.025391176276297223,12.5366001,13.238666680000001,12.52497503263688,13.226243694990305,0.018452110259997555,0.4529523571428573,44.41817550928808,-0.29268882571943244,13.78934392095599,11.916389479044014,0.006665999999999173,0.05302821242498812,3,11,4,0.000870680765921561,12.262,0.42298509201024914,74832450.0,1.0032491185548784,0.4919999999999991
2016-11-18,12.71,12.866667,12.333333,12.334667,12.334667,78154500,-0.019293915490668834,-0.01948247235172586,12.4996668,13.226066679999999,12.490373572157447,13.191279903029901,0.018728822017653315,0.45923814285714304,40.82027773388788,-0.29012711443118455,13.737123817961985,11.868142982038014,0.23799999999999955,1.9674841011991129,4,11,4,0.02571627793182185,12.577333,0.06613328968099697,76532625.0,0.986799664131847,0.533334
2016-11-21,12.336,12.592667,12.294,12.301333,12.301333,65415000,-0.002702464525390136,-0.0027061227749919214,12.4417334,13.20769334,12.45600255903791,13.15638002447971,0.0182971925724584,0.43109535714285724,40.33693611280802,-0.2874729062773618,13.639935340663065,11.843731459336936,0.049999999999998934,0.40811885531149006,0,11,4,-0.019293915490668834,12.334667,-0.16300404967084425,77739675.0,0.9887153666224675,0.298667
2016-11-22,12.389333,12.764667,12.247333,12.744667,12.744667,84051000,0.036039508888995986,0.035405279103372184,12.4166001,13.201186680000001,12.508487002849199,13.140234415676584,0.020428420445795112,0.4433335000000001,48.98815945745614,-0.24675167873487958,13.53483638971815,11.874363810281851,0.4826669999999993,3.936282824987769,1,11,4,-0.002702464525390136,12.301333,0.2848887869754644,80108475.0,1.0264216369503596,0.517334
2016-11-23,12.707333,13.042667,12.6,12.876,12.876,73378500,0.01030493774376362,0.010252203843113698,12.437133399999999,13.196826680000001,12.575307547785707,13.129872281728483,0.020629749794376033,0.4538572857142859,51.243598657765745,-0.20155889158638374,13.42952155021311,11.919011949786888,0.298667,2.374644926710623,2,11,4,0.036039508888995986,12.744667,-0.12697647856658456,79552800.0,1.0352867968755566,0.44266700000000014
2016-11-25,12.909333,13.149333,12.909333,13.11,13.11,35491500,0.01817334575955276,0.018010184339046848,12.512466700000001,13.19180002,12.672524357279215,13.12909297656266,0.02099484025053582,0.4352858571428574,55.056484858069375,-0.14518780317560953,13.30877169978777,11.990695100212228,0.7753329999999998,6.285804067511513,4,11,4,0.01030493774376362,12.876,-0.5163229011222633,71507100.0,1.047755036183233,0.2400000000000002
2016-11-28,13.032,13.29,12.97,13.074667,13.074667,67938000,-0.0026951182303585064,-0.0026987566001912184,12.5628667,13.1794267,12.745641201410267,13.126958624540595,0.020559243648261453,0.43795250000000013,54.365144223355195,-0.1021864455526309,13.250798150305874,12.023002049694126,0.7733340000000002,6.286586990206677,0,11,4,0.01817334575955276,13.11,0.9142048096022992,71693925.0,1.0407391332107343,0.3199999999999985
2016-11-29,13.037333,13.115333,12.633333,12.638,12.638,66589500,-0.033397944284164205,-0.033968392824153766,12.616999999999999,13.1570667,12.726070073881127,13.107783776519396,0.021718410488380017,0.4427144285714286,46.580445886625675,-0.10216524005824468,13.170489648698398,12.048910551301605,-0.10666699999999985,-0.836953998091905,1,11,4,-0.0026951182303585064,13.074667,-0.019848979952309498,71504175.0,1.0016644210192598,0.4819999999999993
2016-11-30,12.733333,12.792667,12.5,12.626667,12.626667,53206500,-0.0008967399905048801,-0.0008971423023408885,12.6545334,13.136746700000002,12.707996787720923,13.088916451950007,0.020262879688245715,0.4252858571428571,46.394764054111036,-0.1018884068069923,13.163683617362699,12.0464499826373,-0.24933300000000003,-1.9364165890027984,2,11,4,-0.033397944284164205,12.638,-0.20097763160858695,68869500.0,0.9977979116954244,0.2926669999999998
2016-12-01,12.55,12.568667,12.066667,12.125333,12.125333,76896000,-0.03970438121160558,-0.04051410568497651,12.6408667,13.1056267,12.602057917226208,13.051128865599027,0.021916692183592143,0.40785728571428564,38.99036199293185,-0.14050284905393973,13.180766924646717,11.988433275353282,-0.984667,-7.51080854309687,3,12,4,-0.0008967399905048801,12.626667,0.4452369541315442,69524250.0,0.9592169024296411,0.5019999999999989
2016-12-02,12.192,12.325333,12.0,12.098,12.098,60634500,-0.002254206131905745,-0.002256750679223614,12.5929334,13.072346699999999,12.510411023185078,13.013751263026517,0.021913728508742524,0.40309535714285705,38.628392075173366,-0.17133556763426583,13.19688997745596,11.93264352254404,-0.9766669999999991,-7.469918736744874,4,12,4,-0.03970438121160558,12.125333,-0.21147393882646692,70566225.0,0.9606975289808172,0.32533300000000054
2016-12-05,12.167333,12.592667,12.167333,12.453333,12.453333,61083000,0.02937121838320378,0.02894814824121398,12.604800000000001,13.044813360000001,12.50003320078779,12.991774076241162,0.022633133827353102,0.3855715714285714,45.68747279094547,-0.1651940614777203,13.182755209128874,11.921711590871126,-0.18466699999999925,-1.4612043044785472,0,12,4,-0.002254206131905745,12.098,0.007396779061425329,69760875.0,0.9879833872810357,0.4253340000000012
2016-12-06,12.368,12.438667,12.178667,12.39,12.39,50874000,-0.005085626474454652,-0.005098602284885435,12.6136667,13.013960019999999,12.48002716428092,12.968175092859157,0.022382817297565662,0.383285857142857,44.70057326582188,-0.1635519918510493,13.143200188124741,11.912199911875259,-0.23666699999999885,-1.874342611553781,1,12,4,0.02937121838320378,12.453333,-0.16713324492903103,69402000.0,0.9822679078717056,0.2599999999999998
2016-12-07,12.41,12.893333,12.333333,12.876667,12.876667,81928500,0.039279015334947376,0.03852721825564529,12.626866699999999,12.997080019999999,12.552143498048025,12.964586540198013,0.024103577087538443,0.40652399999999983,53.086649018282024,-0.12157919095435865,13.121060217510399,11.922406582489598,0.751334,6.1963988947767445,2,12,4,-0.005085626474454652,12.39,0.6104198608326454,71047725.0,1.019783237277701,0.5600000000000005
2016-12-08,12.803333,12.833333,12.636,12.819333,12.819333,47911500,-0.004452549716475462,-0.0044624918388032715,12.6212,12.97844002,12.600723407493838,12.958890322935346,0.023416420200017347,0.3854763571428571,52.08454669813614,-0.09188265246317151,13.139288392233464,11.919045007766535,0.7213329999999996,5.962415275252098,3,12,4,0.039279015334947376,12.876667,-0.41520350061333966,67313475.0,1.0156984280417076,0.19733300000000042
2016-12-09,12.724667,12.922667,12.720667,12.812,12.812,40837500,-0.0005720266413237196,-0.000572190310981491,12.5914,12.967080020000001,12.639137333404049,12.953129918114351,0.022634687730381936,0.3618096428571428,51.949475718228655,-0.06815400660867077,13.168555522600611,11.93531117739939,0.35866699999999874,2.8800884068546084,4,12,4,-0.004452549716475462,12.819333,-0.14764722457030144,64292625.0,1.0175198945311879,0.20199999999999996
2016-12-12,12.853333,12.961333,12.745333,12.828667,12.828667,36583500,0.0013008897908211026,0.001300044366820043,12.566799999999999,12.951613360000001,12.67359727278513,12.948249019364768,0.022347744667130572,0.355904857142857,52.25256018947113,-0.04745694211743867,13.193167159708423,11.936499540291578,0.4386669999999988,3.540492332526224,0,12,4,-0.0005720266413237196,12.812,-0.10416896235078055,63130425.0,1.0208380017188148,0.2159999999999993
2016-12-13,12.878667,13.418667,12.866667,13.21,13.21,102358500,0.029725068083847006,0.029291842420502295,12.624,12.930880020000002,12.771125041369652,12.958513763703404,0.021218555912623713,0.3583809999999999,58.675128149780555,-0.00028074695060631427,13.26997696474455,11.971023035255449,0.33333300000000143,2.588659006247518,1,12,4,0.0013008897908211026,12.828667,1.7979416950264464,63334200.0,1.0464195183776932,0.5519999999999996
2016-12-14,13.249333,13.533333,13.117333,13.246,13.246,62263500,0.002725208175624605,0.002721501528553825,12.685933299999999,12.91392002,12.857465942938806,12.969787733754252,0.021134003801041266,0.3564762142857142,59.23263987084354,0.03955565378637793,13.350615520950349,11.989851179049651,0.42666700000000013,3.3283088909539904,2,12,4,0.029725068083847006,13.21,-0.39171148463488625,63520875.0,1.0441486398166702,0.41600000000000037
2016-12-15,13.227333,13.382667,13.159333,13.172,13.172,48294000,-0.005586592178770888,-0.005602255548669787,12.790600000000001,12.899413359999999,12.914653953313568,12.977717626548204,0.02123537800497318,0.35528578571428554,57.5149792593883,0.06441259848018177,13.402509848685789,12.02895685131421,0.3600000000000012,2.8098657508585756,3,12,4,0.002725208175624605,13.246,-0.2243609819557204,63359775.0,1.0298187731615405,0.22333399999999948
2016-12-16,13.205333,13.506,13.173333,13.499333,13.499333,56953500,0.024850668083814087,0.024546912302272288,12.9307333,12.90140002,13.02095923452928,12.998173131389452,0.02118919001714026,0.3561905714285714,62.671529130258136,0.10926540018068387,13.524811639381236,11.998855060618764,0.6706660000000007,5.227869738921442,4,12,4,-0.005586592178770888,13.172,0.17930798857000863,62542125.0,1.0439727343228091,0.3326670000000007
2016-12-19,13.499333,13.63,13.322667,13.515333,13.515333,52321500,0.0011852437450057263,0.0011845418981565065,13.036933300000001,12.909560019999999,13.110845373705775,13.018453910550651,0.020500291519486288,0.3437143571428573,62.908509595292166,0.14443764766477152,13.624143858955364,12.017589441044635,0.3053329999999992,2.311377744133236,0,12,4,0.024850668083814087,13.499333,-0.08132950564934549,61250475.0,1.036695723525716,0.30733300000000163
2016-12-20,13.536667,13.933333,13.5,13.919333,13.919333,70336500,0.029891975284663808,0.029453918377020105,13.189866599999998,12.92001334,13.25784312394109,13.053782502293764,0.021159117668184686,0.3537619285714287,68.36899664708622,0.202576158968089,13.7997742536132,12.003759046386797,0.6733329999999995,5.08329306960591,1,12,4,0.0011852437450057263,13.515333,0.34431352312147023,61496550.0,1.0553050627517342,0.4333329999999993
2016-12-21,13.896667,14.148667,13.827333,13.846667,13.846667,78114000,-0.0052205087700681885,-0.005234183238528003,13.2868666,12.93014668,13.364902010497254,13.084876012007735,0.020103294113639224,0.3408572142857145,66.47342702886529,0.2400209964966944,13.940688224487532,11.973045075512468,0.6746669999999995,5.121978439113262,2,12,4,0.029891975284663808,13.919333,0.11057559019854546,61199700.0,1.0421318597418596,0.32133400000000023
2016-12-22,13.881333,13.999333,13.766667,13.896667,13.896667,46666500,0.0036109772842807253,0.003604473358124293,13.3946,12.93940002,13.461586554043206,13.116710952713316,0.02005454635213772,0.33423814285714304,67.1483605736754,0.27061144189378616,14.072242208001647,11.943557791998355,0.39733400000000074,2.9433602386132796,3,12,4,-0.0052205087700681885,13.846667,-0.40258468392349644,59864100.0,1.0374827915727234,0.23266600000000004
2016-12-23,13.866667,14.23,13.847333,14.222667,14.222667,70057500,0.02345886247400175,0.02318793232073086,13.535666700000002,12.9568667,13.59996481694444,13.160081778097108,0.02028448653560986,0.33119050000000005,71.21692599790467,0.3175001219981315,14.252436604290581,11.874630095709419,0.7073339999999995,5.23356694207977,4,12,4,0.0036109772842807253,13.896667,0.5012375044196586,61592400.0,1.0507548180098139,0.38266699999999965
2016-12-27,14.325333,14.816667,14.294667,14.635333,14.635333,88735500,0.029014670736508208,0.02860171402579675,13.716333299999999,12.987560019999998,13.788213577499995,13.21793476719134,0.020939555485997165,0.3499047857142858,75.37445984577039,0.38353725744172884,14.513871354044529,11.769261945955474,0.7159999999999993,5.143924640641906,1,12,4,0.02345886247400175,14.222667,0.2666095707097742,62632275.0,1.0670003914238508,0.5220000000000002
2016-12-28,14.768667,14.92,14.48,14.649333,14.649333,56737500,0.0009565890984510883,0.0009561318586699445,13.8602666,13.02193334,13.94478074522727,13.274068031223052,0.018854751961186213,0.3413333571428572,75.50373424702532,0.4320217680321061,14.741040100109291,11.74322649989071,0.8026660000000003,5.796817385728992,2,12,4,0.029014670736508208,14.635333,-0.3605997599607823,62139675.0,1.0569301026287619,0.4399999999999995
2016-12-29,14.570667,14.613333,14.274667,14.312,14.312,60675000,-0.02302719174995893,-0.0232964592099426,13.9668666,13.042706679999998,14.011547882458675,13.314771245684895,0.019993398927156347,0.3514285714285714,66.4516604994537,0.43817512797576796,14.86636141707365,11.786438482926352,0.4153329999999986,2.9887238429185725,3,12,4,0.0009565890984510883,14.649333,0.06939854593522798,62513100.0,1.0247108682200774,0.3386659999999999
2016-12-30,14.42,14.5,14.112,14.246,14.246,69639000,-0.004611514812744466,-0.004622180650255883,14.074266600000001,13.056213340000001,14.05417554019346,13.351290020363919,0.017050850961304074,0.3647142857142857,64.81438836852172,0.4327377304618185,14.918074414649928,11.946792185350072,0.023333000000000936,0.16405502568541674,4,12,4,-0.02302719174995893,14.312,0.14773794808405438,62150250.0,1.0122019430838407,0.3879999999999999
2017-01-03,14.324,14.688667,14.064,14.466,14.466,88849500,0.015442931349150646,0.015324902870926936,14.170933299999998,13.080066680000002,14.12905271470374,13.395004137212393,0.016937062608012716,0.3939047857142858,67.67353649721522,0.441096034626538,14.968071762566652,12.133594837433346,-0.16933299999999996,-1.1570150129142975,1,1,1,-0.004611514812744466,14.246,0.275858355231982,63561000.0,1.0208219666096376,0.6246670000000005
2017-01-04,14.316667,15.2,14.287333,15.132667,15.132667,168202500,0.04608509608737732,0.045054716145713464,14.332666699999999,13.115933360000001,14.311528039303058,13.463147778890338,0.01834321184905714,0.41966671428571434,74.44914062306967,0.4957992411985952,15.166796876560086,12.202803123439912,0.48333399999999926,3.299358407648989,2,1,1,0.015442931349150646,14.466,0.8931170124761536,68916975.0,1.0558165704083526,0.912666999999999
2017-01-05,15.094667,15.165333,14.796667,15.116667,15.116667,88675500,-0.0010573152769436378,-0.0010578746290501775,14.4524001,13.14792004,14.457916941247955,13.527991669914247,0.0181909262617155,0.41628571428571437,74.04799795656183,0.5317313917470887,15.303265201753673,12.339001498246327,0.8046670000000002,5.622323923979877,3,1,1,0.04608509608737732,15.132667,-0.47280510099433715,70807050.0,1.0459623934712408,0.36866600000000105
2017-01-06,15.128667,15.354,15.03,15.267333,15.267333,82918500,0.00996687960381748,0.009917537844015395,14.594466700000002,13.183480040000001,14.60508349738469,13.596201133839179,0.01685207877908433,0.42347614285714297,75.39257384113375,0.5658426847210141,15.483215623298022,12.398117676701979,1.0213330000000003,7.169261547100936,4,1,1,-0.0010573152769436378,15.116667,-0.06492210362501483,70856550.0,1.046104206055025,0.32399999999999984
2017-01-09,15.264667,15.461333,15.2,15.418667,15.418667,59692500,0.009912274789578346,0.009863470436929513,14.7466667,13.222200039999997,14.753007770587473,13.667670383492544,0.016566406023633174,0.4183808571428572,76.69845912594647,0.5981919349459286,15.650921658690153,12.490345041309846,0.9526669999999999,6.585559242361394,0,1,1,0.00996687960381748,15.267333,-0.28010636950740786,71445600.0,1.0455696404937393,0.2613330000000005
2017-01-10,15.466667,15.466667,15.126,15.324667,15.324667,54900000,-0.006096506267370572,-0.00611516583915726,14.856866700000001,13.25668004,14.85694581229884,13.732650642963424,0.016786074412164436,0.42076185714285713,74.06908816950472,0.6092212115045257,15.75571040888273,12.636822991117272,0.19200000000000017,1.2687783323322988,1,1,1,0.009912274789578346,15.418667,-0.08028646814926499,72148725.0,1.0314871439211337,0.34066699999999983
2017-01-11,15.271333,15.332,15.112,15.315333,15.315333,54762000,-0.0006090833817138375,-0.0006092689483509732,14.9248667,13.296360040000001,14.940288937335414,13.794716617749172,0.016838289949064576,0.40552378571428577,73.79854433304924,0.6101750981358549,15.819408090480398,12.821791909519607,0.19866600000000112,1.314218273115375,2,1,1,-0.006096506267370572,15.324667,-0.0025136612021857685,73057650.0,1.026162129809843,0.22000000000000064
2017-01-12,15.270667,15.38,15.038667,15.306,15.306,56853000,-0.0006093892963346947,-0.0006095750494597493,14.990533399999999,13.338840040000001,15.006781857819885,13.8539826327394,0.016231400639530068,0.4069522857142858,73.50942188937552,0.6032243700192517,15.891691134832879,12.95910886516712,0.03866699999999845,0.25326623844517115,3,1,1,-0.0006090833817138375,15.315333,0.03818341185493601,70782375.0,1.0210443879201792,0.34133300000000055
2017-01-13,15.333333,15.856667,15.306,15.85,15.85,91395000,0.035541617666274616,0.03492459193556023,15.144333399999999,13.40145338,15.160094247307178,13.932257823612366,0.017342474795641036,0.429666642857143,78.73816273701163,0.6343003024632878,16.042173809835727,13.069026190164278,0.4313330000000004,2.79747269981252,4,1,1,-0.0006093892963346947,15.306,0.607566883014089,72238950.0,1.0465960819378157,0.5506670000000007
2017-01-17,15.78,15.997333,15.624667,15.705333,15.705333,69262500,-0.009127255520504751,-0.00916916411907408,15.290266699999998,13.4648667,15.2592285659786,14.001790183470705,0.017518060769117536,0.4289522857142858,74.52541601395853,0.6398786620423671,16.106075391881582,13.258457908118416,0.3806659999999997,2.4840082985163603,1,1,1,0.035541617666274616,15.85,-0.24216313802724443,73287375.0,1.02714578549503,0.37266599999999883
2017-01-18,15.776667,15.980667,15.705333,15.890667,15.890667,56535000,0.011800704894318503,0.011731619549026363,15.4327334,13.532786699999999,15.37403555398249,14.075863784118914,0.017134570050559732,0.41133328571428585,76.27658323010299,0.6517415857918749,16.209748982265808,13.393917717734194,0.5753339999999998,3.7565882504807524,2,1,1,-0.009127255520504751,15.705333,-0.18375744450460207,73266450.0,1.029672877003111,0.27533400000000086
2017-01-19,16.483334,16.578667,16.049999,16.250668,16.250668,115984500,0.022654870308464803,0.02240205986991444,15.5445335,13.60372006,15.533423271440217,14.161150223957389,0.01733505529406424,0.4176667142857144,79.25909106854361,0.6823266732219242,16.351474330232215,13.525725869767781,0.9446680000000018,6.17188030837581,3,1,1,0.011800704894318503,15.890667,1.0515521358450517,76449600.0,1.0454265481817129,0.5286679999999997
2017-01-20,16.364,16.4,16.200666,16.315332,16.315332,63064500,0.0039791595028586535,0.003971263586825991,15.6644,13.67241336,15.675588494814722,14.245627940664942,0.01667871985495111,0.40771442857142876,79.75151641764577,0.7036719277814001,16.5110192495982,13.6057808504018,0.46533200000000186,2.9358485804416468,4,1,1,0.022654870308464803,16.250668,-0.4562678633782963,76086000.0,1.0415548632568117,0.19933400000000034
2017-01-23,16.389999,16.726,16.366667,16.594667,16.594667,93943500,0.01712101230915808,0.016976099475599693,15.797133400000002,13.7443867,15.842693677575681,14.337747119462396,0.01648644194840163,0.4056667857142858,81.76549174333297,0.734659498415958,16.683399233409737,13.70820086659026,0.8893340000000016,5.6626242818283545,0,1,1,0.0039791595028586535,16.315332,0.4896415574530837,76877475.0,1.0504859698152578,0.35933299999999946
2017-01-24,16.666668,16.986668,16.643333,16.974001,16.974001,74482500,0.022858789513522604,0.022601441775534258,15.9526668,13.830453380000002,16.048385918016464,14.441129624581517,0.016702142787654386,0.3855716428571432,84.08105673480634,0.7808255836890048,16.903082944199575,13.796250555800428,1.0833340000000007,6.817423082366525,1,1,1,0.01712101230915808,16.594667,-0.2071564291302751,78268275.0,1.0640227877134625,0.3433350000000033
2017-01-25,17.153999,17.230667,16.786667,16.964666,16.964666,77139000,-0.0005499587280570761,-0.0005501100108270885,16.1166667,13.92261336,16.214982296558926,14.540091835382242,0.016559915275611608,0.3520954285714289,83.79903720574382,0.8073526239036273,17.100933703578495,13.872599696421506,0.7139980000000001,4.393653233208639,2,1,1,0.022858789513522604,16.974001,0.03566609606283344,78622350.0,1.052616295651259,0.44399999999999906
2017-01-26,16.952667,17.049334,16.716667,16.834,16.834,47281500,-0.007702244182113627,-0.0077320596609045935,16.268533400000003,14.007880020000002,16.327530969911848,14.630049018308428,0.016254647963989326,0.3495240714285717,79.76600384503622,0.8085118192409659,17.262597223747328,13.930802876252676,0.5186679999999981,3.179022038901791,3,1,1,-0.0005499587280570761,16.964666,-0.3870610197176525,76549650.0,1.0347583021835267,0.3326670000000007
2017-01-27,16.758667,16.866667,16.568001,16.863333,16.863333,47494500,0.0017424854461209893,0.0017409690795982043,16.4242667,14.10321334,16.424949520836968,14.717628782296334,0.01623983984378077,0.34771450000000037,79.99872138331253,0.8025461652261647,17.400789070284272,14.014011029715729,0.2686659999999996,1.618990004439369,4,1,1,-0.007702244182113627,16.834,0.004504933219123819,76087500.0,1.0267327794914582,0.29866600000000076
